audio_name,type,transcription,choices,annotation
LU_231.wav,LU,"所以从男生的办公室开始,你会想要直走,然后当你看到A室时,你可能会想要左转,然后直走,然后你会看到咖啡厅","A: Start from the boys' office, go straight, when you see Room A, turn left, then go straight until you see the cafeteria
B: Start from the boys' office, go straight, when you see Room A, turn right, then go straight until you see the cafeteria
C: Start from the boys' office, go straight, when you see Room A, continue straight, then go straight until you see the cafeteria
D: Start from the boys' office, go straight, when you see Room A, turn left, then go straight and ask other people for further instruction
E: Ask another person near you for direction",D
LU_232.wav,LU,"you can keep going and at the fourth intersection, probably turn left and go along this street at the end of the street you can see the cafeteria, probably is on your right","A: Keep going and at the fourth intersection, turn left and go along this street at the end of the street to see if the cafeteria is on your right
B: Keep going and at the fourth intersection, turn right and go along this street at the end of the street to see if the cafeteria is on your right
C: Keep going and at the fourth intersection, turn left and go along this street at the end of the street, then ask other people for further instruction
D: Keep going and at the fourth intersection, continue straight and go along this street at the end of the street to see if the cafeteria is on your right
E: Ask another person near you for direction",C
LU_233.wav,LU,To get to the cafeteria from the main office First go straight and then turn left before the vending machine and then turn right and then go straight turn left before the student lounge and then and then Turn right and then go go Straight and then and then the cafeteria is on your left,"A: Go straight from the main office, turn left before the vending machine, turn right, go straight, turn left before the student lounge, turn right, go straight, and the cafeteria should be on your left
B: Go straight from the main office, turn left before the vending machine, turn right, go straight, turn left before the student lounge, turn right, and ask other people for further instruction
C: Go straight from the main office, turn right before the vending machine, turn right, go straight, turn left before the student lounge, turn right, go straight, and the cafeteria should be on your left
D: Go straight from the main office, turn left before the vending machine, turn left, go straight, turn left before the student lounge, turn right, go straight, and the cafeteria should be on your left
E: Ask another person near you for direction",B
LU_234.wav,LU,"So first you wanna start from the mail office, go straight and then take the first left turn. And then you go straight again and when you see the gym, you wanna... When you see the gym, maybe you should take a right turn and then go straight and you will see the cafeteria.","A: Start from the main office, go straight, take the first left turn, go straight again, and upon seeing the gym, take a right turn and then go straight to find the cafeteria.
B: Start from the main office, go straight, take the first left turn, go straight again, and upon seeing the gym, continue straight and ask another person for further instruction.
C: Start from the main office, go straight, take the first left turn, go straight again, and before reaching the gym, ask another person for further instruction.
D: Start from the main office, go straight, take the first right turn instead of left, go straight again, and upon seeing the gym, take a right turn and then go straight to find the cafeteria.
E: Ask another person near you for direction.",B
LU_235.wav,LU,I see the mail office is at your right. When you see this place you can turn the right and keep going down this street. When you see the gym you can turn the left. You will pass by the art studio and you will turn the right. Maybe you can keep going. You will see the cafeteria is opposite to the piano room.,"A: Turn right at the mail office, continue down the street, turn left at the gym, pass by the art studio, turn right, and look for the cafeteria opposite the piano room
B: Turn right at the mail office, continue down the street, turn left at the gym, pass by the art studio, and ask other people for further instruction
C: Turn left at the mail office, continue down the street, turn left at the gym, pass by the art studio, turn right, and look for the cafeteria opposite the piano room
D: Turn right at the mail office, continue down the street, turn right at the gym, pass by the art studio, turn right, and look for the cafeteria opposite the piano room
E: Ask another person near you for direction",B
LU_236.wav,LU,so when you start from the middle of this you want to go straight and then take the first left turn and then you go straight again and take maybe you should take the second right turn and then go straight again and you will see the cafeteria,"A: Go straight from the middle, take the first left turn, go straight, take the second right turn, and then go straight again to see the cafeteria
B: Go straight from the middle, take the first left turn, go straight, and ask other people for further instruction
C: Go straight from the middle, take the first right turn, go straight, take the second right turn, and then go straight again to see the cafeteria
D: Go straight from the middle, take the first left turn, go straight, take the first right turn, and then go straight again to see the cafeteria
E: Ask another person near you for direction",B
LU_237.wav,LU,Go past the cafeteria and turn right. Go down the hallway after passing maybe the mail office and you may take the left. Go straight and pass the technical support centers and then turn left. And I think you may make a left again after passing the technical support centers. Go down the road and the left B I think is next to the art studio.,"A: Go past the cafeteria and turn right, go down the hallway, and after passing the mail office take the left, go straight and pass the technical support centers and then turn left, and make a left again after passing the technical support centers, go down the road and Lab B should be next to the art studio
B: Go past the cafeteria and turn right, go down the hallway, and after passing the mail office take the left, go straight and pass the technical support centers and then turn left, and ask other people for further instruction
C: Go past the cafeteria and turn right, go down the hallway, and after passing the mail office take the right, go straight and pass the technical support centers and then turn left, and make a left again after passing the technical support centers, go down the road and Lab B should be next to the art studio
D: Go past the cafeteria and turn right, go down the hallway, and after passing the mail office continue straight without taking any turns, then ask other people for further instruction
E: Ask another person near you for direction",B
LU_238.wav,LU,So first you wanna start from the cafeteria and then you go straight and when you see the auditorium maybe you should turn right and you go straight again and then you will see left B,"A: Start from the cafeteria, go straight, and when you see the auditorium, turn right, go straight again, and then look for left B
B: Start from the cafeteria, go straight, and when you see the auditorium, continue straight, and then ask other people for further instruction
C: Start from the cafeteria, go straight, and when you see the auditorium, turn left, go straight again, and then look for left B
D: Start from the cafeteria, go straight, and when you see the auditorium, turn right, go straight again, and then ask other people for further instruction
E: Ask another person near you for direction",B
LU_239.wav,LU,Right now you need to go straight to the end of this hallway. You will see the vending machine and you will turn right and go to the end of that hallway. You will see technical support centers and turn right again and pass the gym turn right and when you see the art studio the labby should be on your left.,"A: Go straight to the end of this hallway, turn right at the vending machine, go to the end of that hallway, turn right at the technical support centers, pass the gym, turn right, and when you see the art studio, the cafeteria should be on your left
B: Go straight to the end of this hallway, turn right at the vending machine, go to the end of that hallway, turn right at the technical support centers, pass the gym, turn right, and ask another person for further instruction
C: Go straight to the end of this hallway, turn left at the vending machine, go to the end of that hallway, turn right at the technical support centers, pass the gym, turn right, and when you see the art studio, the cafeteria should be on your left
D: Go straight to the end of this hallway, turn right at the vending machine, go to the end of that hallway, turn left at the technical support centers, pass the gym, turn right, and when you see the art studio, the cafeteria should be on your left
E: Ask another person near you for direction",A
LU_240.wav,LU,"Walk past the cafeteria and the lab A and then you may turn right. After passing the auditorium, you may be see the lab B. I think the lab B is next to the locker room.","A: Walk past the cafeteria and Lab A, then turn right, pass the auditorium, and look for Lab B possibly next to the locker room.
B: Walk past the cafeteria and Lab A, then turn right, pass the auditorium, and ask another person for confirmation of Lab B's location.
C: Walk past the cafeteria and Lab A, continue straight without turning, pass the auditorium, and look for Lab B possibly next to the locker room.
D: Walk past the cafeteria and Lab A, then turn left instead of right, pass the auditorium, and look for Lab B possibly next to the locker room.
E: Ask another person near you for direction.",B
LU_241.wav,LU,so first you want to start from the mail office and then you go straight and take the first right turn and then you go straight again and when you see the locker room you take a left there and then you go straight again and maybe you should take the first right turn and then if you go straight again you will see the cafeteria,"A: Start from the main office, go straight, take the first right turn, go straight, take a left at the locker room, go straight, take the first right turn, and then go straight to see the cafeteria
B: Start from the main office, go straight, take the first right turn, go straight, take a left at the locker room, go straight, and ask other people for further instruction
C: Start from the main office, go straight, take the first left turn, go straight, take a left at the locker room, go straight, take the first right turn, and then go straight to see the cafeteria
D: Start from the main office, go straight, take the first right turn, go straight, take a right at the locker room, go straight, take the first right turn, and then go straight to see the cafeteria
E: Ask another person near you for direction",B
LU_242.wav,LU,"To get to the cafeteria from the mail office, first go straight and then turn left and then turn right after the vending machine. And then go straight. Oh no, turn left at the student lounge and then go straight. And then turn right after the auditorium and then go straight again. And then the cafeteria should be on your right.","A: Go straight from the mail office, turn left, then turn right after the vending machine, and go straight until you reach the student lounge, then turn left and go straight, turn right after the auditorium, and then go straight, the cafeteria should be on your right
B: Go straight from the mail office, turn left, then turn right after the vending machine, and go straight until you reach the student lounge, then turn left and go straight, and ask another person for further instruction
C: Go straight from the mail office, turn left, then turn left at the student lounge and go straight, turn right after the auditorium, and then go straight, the cafeteria should be on your right
D: Go straight from the mail office, turn left, then turn left at the student lounge and go straight, and ask another person for further instruction
E: Ask another person near you for direction",C
LU_243.wav,LU,first go straight this way when you pass by the locker room you probably need to turn left and keep going you will see the cafeteria in your right hand,"A: Go straight, pass by the locker room, turn left, and continue until you see the cafeteria on your right
B: Go straight, pass by the locker room, and ask another person for further instruction
C: Go straight, pass by the locker room, turn right, and continue until you see the cafeteria
D: Go straight, pass by the locker room, continue straight without turning, and look for the cafeteria on either side
E: Ask another person near you for direction",B
LU_244.wav,LU,Turn right at the end of lap B and then turn right at the end of the hallway. And I think the washroom is on your right.,"A: Turn right at the end of Lab B and then turn right at the end of the hallway
B: Turn left at the end of Lab B and then turn right at the end of the hallway
C: Turn right at the end of Lab B and then turn left at the end of the hallway
D: Turn right at the end of Lab B, then turn right at the end of the hallway, and ask other people for further instruction
E: Ask another person near you for direction",D
LU_245.wav,LU,so first you want to start from the male office and you take the third left turn and then you go straight again and you will probably take the third you probably take the third right turn and then go straight again and you will see the cafeteria,"A: Start from the male office, take the third left turn, go straight, take the third right turn, then go straight again until you see the cafeteria
B: Start from the male office, take the third left turn, go straight, and ask another person for further instruction
C: Start from the male office, take the second left turn, go straight, take the third right turn, then go straight again until you see the cafeteria
D: Start from the male office, take the third left turn, go straight, take the second right turn, then go straight again until you see the cafeteria
E: Ask another person near you for direction",B
LU_246.wav,LU,"To get to the cafeteria from the male office, first go straight and then turn left at the first left and then turn right right after that and then turn left before the student lounge. Oh, and then maybe turn right and then go straight down the hallway and you probably can see the cafeteria on your left.","A: Go straight from the male office, turn left at the first left, then turn right, and then turn left before the student lounge, then turn right and go straight down the hallway
B: Go straight from the male office, turn left at the first left, then turn right, and then turn left before the student lounge, then turn right and go straight down the hallway, and ask other people for further instruction
C: Go straight from the male office, turn left at the first left, then turn right, and then turn left before the student lounge, then turn left and go straight down the hallway
D: Go straight from the male office, turn right at the first right, then turn left, and then turn right before the student lounge, then turn right and go straight down the hallway
E: Ask another person near you for direction",B
LU_247.wav,LU,"Right now you can go straight and when you see the conference room you can turn right. Not entirely sure but you can keep going when you see the gym. You can turn right. When you pass the gym, I guess you can turn right again. At mission office, I think the lap B is on your right. Oh on your left.","A: Go straight until you see the conference room, then turn right, continue past the gym, and turn right again at the mission office, then ask other people for further instruction
B: Go straight until you see the conference room, then turn right, continue past the gym, and turn right again, then ask other people for further instruction
C: Go straight until you see the conference room, then turn left, continue past the gym, and turn right again at the mission office, then ask other people for further instruction
D: Go straight until you see the conference room, then turn right, continue past the gym, and turn left at the mission office, then ask other people for further instruction
E: Ask another person near you for direction",E
LU_248.wav,LU,I think you can keep going and at the end of the street maybe you can turn right and keep going and at the end of the street you can see the cafeteria is on your right.,"A: Keep going until the end of the street, then turn right and continue until you see the cafeteria on your right
B: Keep going until the end of the street, then turn left and continue to look for the cafeteria or ask for further instructions
C: Keep going until the end of the street, then turn right and ask another person for confirmation before proceeding
D: Keep going until the end of the street, then turn right and continue, but remain cautious and ready to ask for further instructions if something seems off
E: Ask another person near you for direction",D
LU_249.wav,LU,"So first you make a right turn and then you pass through the cafeteria. When you see lab A, you make another right turn and then when you see the locker room, you make maybe left turn and then you go straight, you take another right turn at the corner of the locker room and then you go straight and you take another left turn. Then you will see lepis on your left.","A: Make a right turn, pass through the cafeteria, make another right turn at lab A, make a left turn at the locker room, go straight, take another right turn at the corner of the locker room, go straight, and take another left turn
B: Make a right turn, pass through the cafeteria, make another right turn at lab A, make a right turn at the locker room, go straight, take another right turn at the corner of the locker room, go straight, and take another left turn
C: Make a right turn, pass through the cafeteria, make another right turn at lab A, make a left turn at the locker room, go straight, take another right turn at the corner of the locker room, go straight, and ask other people for further instruction
D: Make a right turn, pass through the cafeteria, make another right turn at lab A, continue straight past the locker room, take another right turn at the corner of the locker room, go straight, and take another left turn
E: Ask another person near you for direction",E
LU_250.wav,LU,Get to the cafeteria from the male office first go straight and then turn left turn left at the gym and then go straight Turn right at the conference room and then go straight the cafeteria should be on your right,"A: From the male office, go straight, turn left at the gym, go straight, turn right at the conference room, and then go straight until the cafeteria is on your right
B: From the male office, go straight, turn left at the gym, go straight, turn left at the conference room, and then go straight until the cafeteria is on your right
C: From the male office, go straight, turn right at the gym, go straight, turn right at the conference room, and then go straight until the cafeteria is on your right
D: From the male office, go straight, turn left at the gym, go straight, turn right at the conference room, and then ask other people for further instruction
E: Ask another person near you for direction",A
LU_251.wav,LU,"So please go straight and make a right turn by the auditorium. Oh sorry, make a right turn by the lab A and then going straight make a left turn. The destination will be on your right.","A: Go straight, make a right turn by lab A, then go straight and make a left turn, the destination will be on your right
B: Go straight, make a right turn by the auditorium, then go straight and make a left turn, the destination will be on your right
C: Go straight, make a right turn by lab A, then go straight and make a right turn, the destination will be on your right
D: Go straight, make a right turn by lab A, then go straight and make a left turn, and ask other people for further instruction
E: Ask another person near you for direction",A
LU_252.wav,LU,Take the second lab from lab A and take the first or second right and you can see the washroom.,"A: Take the second lab from lab A and take the first right to look for Lab B
B: Take the second lab from lab A and take the second right to look for Lab B
C: Take the second lab from lab A and take the first right, then ask other people for further instruction
D: Take the second lab from lab A and take the second right, then ask other people for further instruction
E: Ask another person near you for direction",C
LU_253.wav,LU,"Go straight this way and when you pass the mail office, you can turn right. When you pass the vending machine, turn left there. And pass the locker room, you will turn left. Oh, sorry, actually it's right, not left. Then you will go straight, you will see the cafeteria entrance on your left.","A: Go straight, pass the mail office then turn right, pass the vending machine then turn left, pass the locker room then turn right, and go straight until you see the cafeteria entrance on your left
B: Go straight, pass the mail office then turn right, pass the vending machine then turn right, pass the locker room then turn right, and go straight until you see the cafeteria entrance on your left
C: Go straight, pass the mail office then turn left, pass the vending machine then turn left, pass the locker room then turn right, and go straight until you see the cafeteria entrance on your left
D: Go straight, pass the mail office then turn right, pass the vending machine then turn left, pass the locker room then turn right, and ask other people for further instruction
E: Ask another person near you for direction",D
LU_254.wav,LU,"Pass by the mail office, you need to turn right and you will see the vending machine. You need to turn left, probably you need to turn left and keep going. You need to turn right at the second intersection and keep going. Then you will see the cafeteria is on your right.","A: Pass by the mail office, turn right at the vending machine, turn left, and continue until you reach the second intersection, then turn right and keep going until you see the cafeteria on your right
B: Pass by the mail office, turn right at the vending machine, turn right, and continue until you reach the second intersection, then turn right and keep going until you see the cafeteria on your right
C: Pass by the mail office, turn left at the vending machine, turn left, and continue until you reach the second intersection, then turn right and keep going until you see the cafeteria on your right
D: Pass by the mail office, turn right at the vending machine, turn left, and continue until you reach the second intersection, then ask other people for further instruction
E: Ask another person near you for direction",D
LU_255.wav,LU,first you want to turn right and then you go straight and take the left turn when you see the gym and then you go straight again all the way down the hole and then maybe you should make a right turn at the cover's room and then go straight again and you will see the cafeteria,"A: Turn right, go straight, take the left turn at the gym, go straight down the hall, make a right turn at the cover's room, and go straight to see the cafeteria
B: Turn right, go straight, take the left turn at the gym, go straight down the hall, and ask other people for further instruction
C: Turn left, go straight, take the left turn at the gym, go straight down the hall, make a right turn at the cover's room, and go straight to see the cafeteria
D: Turn right, go straight, take the right turn at the gym, go straight down the hall, make a right turn at the cover's room, and go straight to see the cafeteria
E: Ask another person near you for direction",B
LU_256.wav,LU,So you want to start from the piano room and you go straight and when you see the washroom you make a left turn and then you go straight again and you will pass the washroom and then when you pass the washroom maybe you should take a right turn and then you should see the cafeteria.,"A: Start from the piano room, go straight, make a left turn when you see the washroom, go straight again, and take a right turn after passing the washroom to see the cafeteria.
B: Start from the piano room, go straight, make a left turn when you see the washroom, go straight again, and after passing the washroom, ask other people for further instruction.
C: Start from the piano room, go straight, make a right turn when you see the washroom.
D: Start from the piano room, go straight, make a left turn when you see the washroom, go straight again, and continue straight after passing the washroom to look for the cafeteria or ask for further directions.
E: Ask another person near you for direction.",B
LU_257.wav,LU,"To get to the cafeteria from the mail office, first, go straight, and then turn right after the washroom, and then just go straight. And then turn right, no, turn left, no, no, no, just go straight, and then the cafeteria should be on your left.","A: Go straight from the mail office, turn right after the washroom, and continue straight until the cafeteria is on your left
B: Go straight from the mail office, turn right after the washroom, and at the next intersection ask other people for further instruction
C: Go straight from the mail office, turn right after the washroom, and then turn right and ask other people for further instruction
D: Go straight from the mail office, turn right after the washroom, and then turn left and ask other people for further instruction
E: Ask another person near you for direction",B
LU_258.wav,LU,"To get to the cafeteria from the male office, first go straight and then turn right and then go straight. Go straight and then after that you should be able to see the cafeteria on the left.","A: From the male office, go straight, turn right, then go straight again, and look for the cafeteria on the left
B: From the male office, go straight, turn left, then go straight again, and look for the cafeteria on the left
C: From the male office, go straight, turn right, then go straight again, and ask other people for further instruction
D: From the male office, go straight, turn right, then go straight again, and look for the cafeteria on the right
E: Ask another person near you for direction",C
LU_259.wav,LU,Look at left B first go past cafeteria and then lab A and then when you see auditorium turn right Turn right and then turn left The left B should be on your right,"A: Go past the cafeteria and lab A, when you see the auditorium turn right, then turn left, and Lab B should be on your right
B: Go past the cafeteria and lab A, when you see the auditorium turn right, then turn right, and Lab B should be on your right
C: Go past the cafeteria and lab A, when you see the auditorium turn right, then turn left, and ask other people for further instruction
D: Go past the cafeteria and lab A, when you see the auditorium continue straight, and ask other people for further instruction
E: Ask another person near you for direction",E
LU_260.wav,LU,So you start from the mail office and then you just want to go straight and you take the third left turn and then you go straight again and if you go straight you will probably take the first right turn and then just go straight again and you will see the cafeteria Thank you,"A: Start from the mail office, go straight, take the third left turn, go straight, take the first right turn, and then go straight again until you see the cafeteria
B: Start from the mail office, go straight, take the third left turn, go straight, and ask other people for further instruction
C: Start from the mail office, go straight, take the second left turn, go straight, and then go straight again until you see the cafeteria
D: Start from the mail office, go straight, take the third left turn, go straight, skip the first right and continue straight, then ask other people for further instruction
E: Ask another person near you for direction",B
LU_261.wav,LU,"When you pass by the mail office, you need to turn left and then turn right. When you pass by the locker room, you need to turn right and you will see the cafeteria is on the end of the road.","A: Pass by the mail office, turn left, then turn right, pass by the locker room, and turn right to find the cafeteria at the end of the road
B: Pass by the mail office, turn right, then turn left, pass by the locker room, and turn right to find the cafeteria at the end of the road
C: Pass by the mail office, turn left, then turn right, pass by the locker room, and ask another person for further instruction
D: Pass by the mail office, turn left, then turn right, pass by the locker room, and turn left to find the cafeteria at the end of the road
E: Ask another person near you for direction",C
LU_262.wav,LU,"To get to the cafeteria from the mail office, first go straight and then turn right at the second right and then go straight. Probably the cafeteria should be at the end of the hallway on your left.","A: Go straight from the mail office, turn right at the second right, then go straight, and the cafeteria should be at the end of the hallway on your left
B: Go straight from the mail office, turn right at the second right, then go straight, and ask other people for further instruction
C: Go straight from the mail office, turn left at the second right, then go straight, and the cafeteria should be at the end of the hallway on your left
D: Go straight from the mail office, turn right at the first right, then go straight, and the cafeteria should be at the end of the hallway on your left
E: Ask another person near you for direction",B
LU_263.wav,LU,"Turn left and then go straight. Turn right, turn right, and then the kitchen should be on your right.","A: Turn left, go straight, and then ask another person for directions to Lab B
B: Turn right, go straight, and then ask another person for directions to Lab B
C: Go straight and ask the first person you see for directions to Lab B
D: Turn around and ask another person for directions to Lab B
E: Ask another person near you for direction",E
LU_264.wav,LU,So you start from the mail office and then you just walk straight and take the... maybe just take the first right turn and then you go straight and you will see the cafeteria.,"A: Start from the mail office, walk straight and take the first right turn, then go straight and you will see the cafeteria
B: Start from the mail office, walk straight and take the second right turn, then go straight and you will see the cafeteria
C: Start from the mail office, walk straight and take the first left turn, then go straight and you will see the cafeteria
D: Start from the mail office, walk straight and at the first right turn, ask another person for further instruction
E: Ask another person near you for direction",D
LU_265.wav,LU,"If you start from the piano room, you wanna go straight and then you take the second left turn and then you go straight again and you maybe you should take the first right turn and then just go straight and you will see the cafeteria ","A: Go straight from the piano room, take the second left, go straight, take the first right, and continue straight to find the cafeteria
B: Go straight from the piano room, take the second left, go straight, and ask other people for further instruction
C: Go straight from the piano room, take the first left, go straight, take the first right, and continue straight to find the cafeteria
D: Go straight from the piano room, take the second left, go straight, take the second right, and continue straight to find the cafeteria
E: Ask another person near you for direction",B
LU_266.wav,LU,Keep going straight and till passing I think maybe the washroom and then turn left go down the hallway and after passing the locker room and you may see the left-by which is on your right or probably on your left.,"A: Keep going straight until you pass the washroom, then turn left, go down the hallway, and after passing the locker room, ask other people for further instruction
B: Keep going straight, ignoring the washroom, then turn left, go down the hallway, and after passing the locker room, look for Lab B on your right
C: Keep going straight, ignoring the washroom, then turn left, go down the hallway, and after passing the locker room, look for Lab B on your left
D: Keep going straight until you pass the washroom, then turn right, go down the hallway, and after passing the locker room, ask other people for further instruction
E: Ask another person near you for direction",E
LU_267.wav,LU,"Go straight south and turn left at the end of the road. Then walk straight east, maybe turn left after passing the technical support centers. When you pass by the piano room, turn left maybe, and then turn left again immediately. After passing the RStudio, you can turn right. I think the light beam is just next to the RStudio.","A: Go straight south and turn left at the end of the road, then walk straight east and ask other people for further instruction
B: Go straight south and turn left at the end of the road, then walk straight east, pass the technical support centers, and then ask other people for further instruction
C: Go straight south and turn left at the end of the road, then walk straight east, pass the technical support centers, pass by the piano room, and then ask other people for further instruction
D: Go straight south and turn left at the end of the road, then walk straight east, pass the technical support centers, pass by the piano room, turn left, and then ask other people for further instruction
E: Ask another person near you for direction",E
LU_268.wav,LU,"First, you want to go straight from the mail office to the library, and then maybe... I think you maybe should turn left at the library, and then go straight, and you will see the cafeteria.","A: Go straight from the mail office to the library, turn left at the library, and then go straight to see the cafeteria
B: Go straight from the mail office to the library, turn right at the library, and then go straight to see the cafeteria
C: Go straight from the mail office to the library, and then go straight, ask other people for further instruction
D: Go straight from the mail office to the library, turn left at the library, and then go straight, ask other people for further instruction
E: Ask another person near you for direction",C
LU_269.wav,LU,so first you want to start from the conference room and then go straight and then when you are at the corner of the gym maybe you should make a right turn and then you go straight again and you will see the cafeteria,"A: Start from the conference room, go straight, and at the corner of the gym make a right turn, then go straight again until you see the cafeteria
B: Start from the conference room, go straight, and at the corner of the gym make a left turn, then go straight again until you see the cafeteria
C: Start from the conference room, go straight, and at the corner of the gym continue straight, then go straight again until you see the cafeteria
D: Start from the conference room, go straight, and at the corner of the gym make a right turn, then ask other people for further instruction
E: Ask another person near you for direction",D
LU_270.wav,LU,So first you will turn right and then when you pass through the cafeteria you turn right again and then when you get to the corner of lab A you turn right or maybe left and you will see the locker room and then you pass through the locker room and you will see lab B on your right.,"A: Turn right, pass through the cafeteria, turn right again, get to the corner of lab A and turn right, pass through the locker room, and find lab B on your right
B: Turn right, pass through the cafeteria, turn right again, get to the corner of lab A and turn left, pass through the locker room, and find lab B on your right
C: Turn right, pass through the cafeteria, turn right again, and ask other people for further instruction at the corner of lab A
D: Turn left, pass through the cafeteria, turn right again, and ask other people for further instruction at the corner of lab A
E: Ask another person near you for direction",C
LU_271.wav,LU,so first you will go straight and then when you see the library maybe you should make a writer and then you go straight again and then you will see the cafeteria,"A: Go straight until you see the library, make a right, then go straight again until you see the cafeteria
B: Go straight until you see the library, make a left, then go straight again until you see the cafeteria
C: Go straight until you see the library, then ask another person for further instruction
D: Go straight until you see the library, make a right, then go straight again and ask other people for further instruction
E: Ask another person near you for direction",C
LU_272.wav,LU,so first you want to start from the piano room and you go straight and then you take the second left there and then you go straight again and it will probably need to take the first right turn and then you go straight again and you will see the cafeteria,"A: Start from the piano room, go straight, take the second left, go straight, take the first right, go straight, and you will see the cafeteria
B: Start from the piano room, go straight, take the second left, go straight, and ask another person for further instruction
C: Start from the piano room, go straight, take the first left, go straight, take the first right, go straight, and you will see the cafeteria
D: Start from the piano room, go straight, take the second left, go straight, take the second right, go straight, and you will see the cafeteria
E: Ask another person near you for direction",B
LU_273.wav,LU,"Take the first left, go straight and go past the art studio. Turn right, go straight again. Maybe you will pass the student lunch locker room and you can see the cafeteria on your left.","A: Take the first left, go straight and go past the art studio, turn right, go straight again, and then ask other people for further instruction
B: Take the first right, go straight and go past the art studio, turn right, go straight again, and then ask other people for further instruction
C: Take the first left, go straight and go past the art studio, turn left, go straight again, and then ask other people for further instruction
D: Take the first left, go straight and go past the art studio, turn right, go straight again, maybe you will pass the student lunch locker room and you can see the cafeteria on your left
E: Ask another person near you for direction",A
LU_274.wav,LU,"To get to the kitchen from the stationery, first turn left and then go straight and then turn right at the second right. The kitchen is on your right.","A: First turn left from the stationery, then go straight, and then turn right at the second right to look for the kitchen as a reference point, then ask for further instructions to Lab B
B: First turn right from the stationery, then go straight, and then turn right at the second right to look for the kitchen as a reference point, then ask for further instructions to Lab B
C: First turn left from the stationery, then go straight, and then turn left at the second right to look for the kitchen as a reference point, then ask for further instructions to Lab B
D: First turn right from the stationery, then go straight, and then turn left at the second right to look for the kitchen as a reference point, then ask for further instructions to Lab B
E: Ask another person near you for direction to Lab B",E
LU_275.wav,LU,"To get to the left B first, go straight and then turn right at the second right. And then probably the left B is on your right.","A: Go straight and then turn right at the second right, then verify with another person if Lab B is indeed on your right
B: Go straight and then turn right at the second right, then look for Lab B on your left
C: Go straight and then turn right at the first right, then verify with another person if Lab B is indeed on your right
D: Go straight and then turn left at the second right, then verify with another person if Lab B is indeed on your right
E: Ask another person near you for direction",D
LU_276.wav,LU,"So first you go past the cafeteria and lab A and make a right turn and go straight ahead. And maybe you make a right turn and go straight, the destination is on your left.","A: Go past the cafeteria and lab A, make a right turn and go straight ahead, then make a right turn and go straight, the destination will be on your left
B: Go past the cafeteria and lab A, make a right turn and go straight ahead, then make a left turn and go straight, the destination will be on your left
C: Go past the cafeteria and lab A, make a left turn and go straight ahead, then make a right turn and go straight, the destination will be on your left
D: Go past the cafeteria and lab A, make a right turn and go straight ahead, then ask other people for further instruction
E: Ask another person near you for direction",D
LU_277.wav,LU,So first you want to turn right and then you should go straight and when you see the gym you make a left turn and then you go straight again maybe I think maybe when you go to the end of the hallway and at the conference room you should make another right turn and then go straight and you will see the cafeteria.,"A: Turn right, go straight, at the gym make a left turn, then go straight, ask other people for further instruction
B: Turn right, go straight, at the gym make a left turn, then go straight to the end of the hallway, make a right turn at the conference room, and go straight to find the cafeteria
C: Turn left, go straight, at the gym make a left turn, then go straight, ask other people for further instruction
D: Turn right, go straight, at the gym make a right turn, then go straight, ask other people for further instruction
E: Ask another person near you for direction",A
LU_278.wav,LU,first you want to go straight and then when you pass the mail office you want to make a left turn and then you go straight again and when you see the gym when you see the gym maybe maybe you should make a right turn and then you go straight again and then you will see the cafeteria,"A: Go straight, pass the mail office, make a left turn, go straight, when you see the gym make a right turn, go straight, and you will see the cafeteria
B: Go straight, pass the mail office, make a left turn, go straight, when you see the gym ask other people for further instruction
C: Go straight, pass the mail office, make a right turn, go straight, when you see the gym make a right turn, go straight, and you will see the cafeteria
D: Go straight, pass the mail office, make a left turn, go straight, when you see the gym continue straight, and then ask other people for further instruction
E: Ask another person near you for direction",B
LU_279.wav,LU,"So first you will turn right and then you will go straight and you will pass the cafeteria in lab A and when you see the auditorium you make a left turn. No, you make a right turn and then you go straight and you will see lap B's on your left.","A: Turn right, go straight, pass the cafeteria and lab A, when you see the auditorium make a left turn, then ask other people for further instruction
B: Turn right, go straight, pass the cafeteria and lab A, when you see the auditorium make a right turn, then go straight and lab B will be on your left
C: Turn left, go straight, pass the cafeteria and lab A, when you see the auditorium make a right turn, then go straight and lab B will be on your left
D: Turn right, go straight, pass the cafeteria and lab A, when you see the auditorium make a right turn, then ask other people for further instruction
E: Ask another person near you for direction",E
LU_280.wav,LU,"To get to the washroom from lab A, first turn right and then go straight, turn left at the second left, and maybe go straight and then turn right. The washroom should be on your right.","A: Since the directions provided are for the washroom and not Lab B, start by going to Lab A and then ask for further instructions on reaching Lab B
B: Go to the location where the directions start, which is Lab A, and verify the initial steps to ensure they can be adapted to reach Lab B
C: Ignore the provided directions since they are for a different location and ask another person for directions to Lab B
D: Attempt to follow the directions given but remain aware that they may not lead to Lab B and be prepared to ask for assistance along the way
E: Ask another person near you for direction",A
